"Date Time","Pressure (psi) (840058)","Temperature (°C) (840058)","Depth (ft) (840058)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm) (840058)","Salinity (PSU) (840058)","Total Dissolved Solids (ppt) (840058)","Resistivity (Ω⋅cm) (840058)","Density (g/cm³) (840058)","Barometric Pressure (mbar) (670831)","Temperature (°C) (670831)","Marked"
"2025-07-24 16:29:11","0.49810708","11.796147","1.1495042","16.92249","22.629507","0.009209246","0.014709179","59092.965","0.9995299","920.21906","26.74",""
"2025-07-24 16:29:12","0.475214","11.795514","1.0966727","16.930428","22.640486","0.009214453","0.014716315","59065.26","0.99952996","920.1933","26.731295",""
"2025-07-24 16:29:13","0.4742452","11.795474","1.0944368","16.931347","22.641739","0.0092150485","0.014717131","59062.047","0.99952996","920.19196","26.730764",""
"2025-07-24 16:29:14","0.47327635","11.795433","1.092201","16.932268","22.642994","0.009215644","0.014717946","59058.832","0.99952996","920.19055","26.730234",""
"2025-07-24 16:29:15","0.45882815","11.795432","1.0588584","16.924183","22.632183","0.009210511","0.014710919","59087.047","0.99952996","920.1903","26.7302",""
"2025-07-24 16:29:16","0.45740107","11.795416","1.055565","16.923923","22.631847","0.009210351","0.0147107","59087.953","0.99952996","920.18964","26.729973",""
"2025-07-24 16:29:17","0.48362353","11.794643","1.1160796","16.926155","22.635277","0.009211971","0.01471293","59080.164","0.9995301","920.2068","26.738527",""
"2025-07-24 16:29:18","0.48492643","11.794596","1.1190864","16.926115","22.635252","0.009211958","0.014712914","59080.305","0.9995301","920.2078","26.739058",""
"2025-07-24 16:29:19","0.48622933","11.794547","1.1220931","16.926075","22.635225","0.009211946","0.014712897","59080.44","0.9995301","920.20886","26.739588",""
"2025-07-24 16:29:20","0.4756735","11.79493","1.097733","16.91613","22.621704","0.00920553","0.014704108","59115.176","0.99952996","920.23505","26.739721",""
"2025-07-24 16:29:21","0.47571748","11.794934","1.0978346","16.915594","22.620987","0.009205189","0.014703642","59117.047","0.99952996","920.23706","26.73995",""
"2025-07-24 16:29:22","0.4757615","11.794937","1.097936","16.915058","22.620268","0.009204848","0.014703175","59118.918","0.99952996","920.2391","26.740177",""
"2025-07-24 16:29:23","0.44956008","11.794715","1.0374699","16.910475","22.614265","0.009201995","0.014699273","59134.945","0.99953","920.2037","26.748842",""
"2025-07-24 16:29:24","0.4477597","11.79471","1.0333151","16.909954","22.613571","0.009201665","0.014698822","59136.766","0.99953","920.2023","26.749367",""
"2025-07-24 16:29:25","0.44488013","11.793858","1.0266697","16.913372","22.618635","0.009204062","0.014702113","59124.816","0.9995301","920.2437","26.741127",""
"2025-07-24 16:29:26","0.44410163","11.793799","1.0248731","16.91348","22.618814","0.0092041455","0.01470223","59124.438","0.9995301","920.2455","26.740822",""
"2025-07-24 16:29:27","0.4433231","11.79374","1.0230765","16.91359","22.618994","0.00920423","0.014702346","59124.055","0.9995301","920.2472","26.740517",""
"2025-07-24 16:29:28","0.46766502","11.793096","1.0792512","16.920254","22.628279","0.009208633","0.014708381","59100.77","0.99953026","920.21375","26.731634",""
"2025-07-24 16:29:29","0.46905717","11.7930355","1.082464","16.920742","22.628967","0.0092089595","0.014708829","59099.062","0.99953026","920.21277","26.730888",""
"2025-07-24 16:29:30","0.47044933","11.792974","1.0856767","16.92123","22.629656","0.0092092855","0.014709276","59097.355","0.99953026","920.21185","26.730143",""
"2025-07-24 16:29:31","0.44529924","11.792985","1.0276368","16.915081","22.621426","0.009205378","0.014703928","59118.84","0.9995302","920.25494","26.739084",""
"2025-07-24 16:29:32","0.44439724","11.792968","1.0255551","16.914883","22.62117","0.009205256","0.014703761","59119.535","0.9995302","920.2567","26.739393",""
"2025-07-24 16:29:33","0.4702978","11.793124","1.085327","16.921011","22.629276","0.009209106","0.014709028","59098.12","0.9995302","920.2324","26.73115",""
"2025-07-24 16:29:34","0.4712887","11.793134","1.0876138","16.921244","22.62958","0.00920925","0.014709226","59097.312","0.9995302","920.232","26.730854",""
"2025-07-24 16:29:35","0.4722796","11.793143","1.0899005","16.921474","22.629883","0.009209394","0.014709424","59096.504","0.9995302","920.23157","26.730556",""
"2025-07-24 16:29:36","0.46388566","11.792519","1.0705293","16.90863","22.613068","0.009201405","0.014698494","59141.4","0.99953026","920.2392","26.738953",""
"2025-07-24 16:29:37","0.46403265","11.792484","1.0708686","16.908009","22.612257","0.009201019","0.014697967","59143.57","0.99953026","920.2391","26.739252",""
"2025-07-24 16:29:38","0.46417966","11.792451","1.0712078","16.907387","22.611444","0.0092006335","0.014697439","59145.742","0.99953026","920.2389","26.739552",""
"2025-07-24 16:29:39","0.44787496","11.792125","1.0335808","16.90805","22.61252","0.009201139","0.014698139","59143.42","0.99953026","920.2395","26.730942",""
"2025-07-24 16:29:40","0.44670394","11.792089","1.0308783","16.907766","22.61216","0.009200968","0.014697905","59144.418","0.99953026","920.2397","26.730642",""
"2025-07-24 16:29:41","0.4573135","11.792081","1.0553626","16.902916","22.60568","0.009197891","0.014693693","59161.387","0.99953026","920.2312","26.730358",""
"2025-07-24 16:29:42","0.45759737","11.792073","1.0560176","16.902637","22.60531","0.009197715","0.014693453","59162.367","0.99953026","920.23065","26.730133",""
"2025-07-24 16:29:43","0.45788124","11.792066","1.0566727","16.902357","22.60494","0.00919754","0.014693213","59163.344","0.99953026","920.2301","26.729908",""
"2025-07-24 16:29:44","0.45125887","11.791824","1.04139","16.892899","22.59243","0.009191595","0.014685079","59196.48","0.9995303","920.26465","26.738665",""
"2025-07-24 16:29:45","0.45112795","11.791809","1.0410879","16.892202","22.591509","0.009191157","0.014684482","59198.914","0.9995303","920.26654","26.73919",""
"2025-07-24 16:29:46","0.45099702","11.791794","1.0407858","16.891508","22.590588","0.0091907205","0.014683883","59201.348","0.9995303","920.26843","26.739714",""
"2025-07-24 16:29:47","0.4566175","11.792042","1.0537564","16.91476","22.62154","0.0092054205","0.014704002","59119.977","0.9995303","920.25116","26.730947",""
"2025-07-24 16:29:48","0.45678547","11.79205","1.054144","16.915895","22.623055","0.0092061395","0.0147049865","59116.004","0.9995303","920.25104","26.730648",""
"2025-07-24 16:29:49","0.44899875","11.791508","1.0361742","16.906641","22.61099","0.0092004035","0.014697144","59148.363","0.9995304","920.2674","26.721874",""
"2025-07-24 16:29:50","0.44865564","11.79148","1.0353823","16.906614","22.610971","0.009200394","0.014697132","59148.453","0.9995304","920.268","26.721125",""
"2025-07-24 16:29:51","0.4483125","11.791452","1.0345904","16.906588","22.610952","0.009200385","0.014697119","59148.543","0.9995304","920.2686","26.720375",""
"2025-07-24 16:29:52","0.4466657","11.790176","1.03079","16.9383","22.654102","0.009220861","0.014725166","59037.832","0.99953055","920.2431","26.720287",""
"2025-07-24 16:29:53","0.44636822","11.790085","1.0301033","16.939981","22.656406","0.009221954","0.014726664","59031.957","0.99953055","920.242","26.720062",""
"2025-07-24 16:29:54","0.4460707","11.789994","1.0294168","16.941666","22.658709","0.009223047","0.014728161","59026.082","0.99953055","920.24084","26.719837",""
"2025-07-24 16:29:55","0.45601708","11.790162","1.0523705","16.959915","22.683022","0.009234594","0.014743963","58962.58","0.99953055","920.2403","26.728834",""
"2025-07-24 16:29:56","0.4565621","11.790139","1.0536283","16.961805","22.685562","0.0092358","0.014745615","58955.992","0.99953055","920.2396","26.729359",""
"2025-07-24 16:29:57","0.48451638","11.789379","1.1181393","17.018864","22.762316","0.009272243","0.014795505","58758.47","0.9995307","920.24817","26.721178",""
"2025-07-24 16:29:58","0.4864622","11.789336","1.1226298","17.022785","22.767588","0.009274745","0.014798932","58744.883","0.9995307","920.24866","26.720884",""
"2025-07-24 16:29:59","0.48840803","11.789293","1.1271203","17.026709","22.772858","0.009277248","0.014802357","58731.297","0.9995307","920.2492","26.720589",""
"2025-07-24 16:30:00","0.47184584","11.789041","1.0888989","17.068634","22.82908","0.00930395","0.014838901","58587.105","0.99953073","920.2668","26.720297",""
"2025-07-24 16:30:01","0.47152314","11.789006","1.0881542","17.072605","22.834412","0.009306482","0.014842368","58573.414","0.99953073","920.26807","26.720076",""
"2025-07-24 16:30:02","0.47120044","11.788972","1.0874095","17.076576","22.839745","0.009309013","0.014845833","58559.723","0.99953073","920.26935","26.719852",""
"2025-07-24 16:30:03","0.46329358","11.788494","1.0691624","17.20493","23.011694","0.009390704","0.0149576","58123.395","0.9995309","920.2341","26.711206",""
"2025-07-24 16:30:04","0.46241158","11.78846","1.0671269","17.213606","23.023321","0.009396228","0.014965158","58093.85","0.9995309","920.2325","26.710688",""
"2025-07-24 16:30:05","0.47458115","11.788752","1.0952111","17.350445","23.20617","0.009483137","0.015084011","57636.49","0.9995309","920.26495","26.718817",""
"2025-07-24 16:30:06","0.47515827","11.788758","1.096543","17.361856","23.221426","0.009490388","0.015093928","57598.176","0.9995309","920.2662","26.719112",""
"2025-07-24 16:30:07","0.47573537","11.788765","1.0978748","17.373266","23.236685","0.00949764","0.015103846","57559.863","0.9995309","920.26733","26.71941",""
"2025-07-24 16:30:08","0.462743","11.788308","1.0678914","17.776785","23.776669","0.009754488","0.015454835","56258.523","0.99953115","920.28577","26.719692",""
"2025-07-24 16:30:09","0.46225005","11.788287","1.0667539","17.804844","23.81421","0.009772344","0.015479237","56167.645","0.9995312","920.2877","26.719915",""
"2025-07-24 16:30:10","0.46175712","11.788266","1.0656163","17.832903","23.851753","0.009790199","0.015503639","56076.766","0.9995312","920.2897","26.720137",""
"2025-07-24 16:30:11","0.48134607","11.787783","1.1108222","18.223022","24.373844","0.010038811","0.015842998","54881.418","0.99953145","920.263","26.702456",""
"2025-07-24 16:30:12","0.4821701","11.787743","1.1127237","18.256567","24.418736","0.01006018","0.015872177","54776.94","0.9995315","920.2619","26.701418",""
"2025-07-24 16:30:13","0.49365163","11.787262","1.1392198","19.03648","25.462208","0.010557794","0.016550435","52552.246","0.9995319","920.24396","26.709219",""
"2025-07-24 16:30:14","0.49482283","11.787221","1.1419226","19.093903","25.539042","0.010594427","0.016600376","52386.535","0.9995319","920.24225","26.709297",""
"2025-07-24 16:30:15","0.49599406","11.78718","1.1446254","19.151327","25.615875","0.010631058","0.016650317","52220.824","0.999532","920.24054","26.709377",""
"2025-07-24 16:30:16","0.44031644","11.786934","1.0161359","19.191742","25.670094","0.010656929","0.01668556","52109.523","0.99953204","920.24896","26.709698",""
"2025-07-24 16:30:17","0.43717885","11.786907","1.0088952","19.213585","25.699326","0.0106708715","0.016704561","52047.5","0.99953204","920.249","26.709923",""
"2025-07-24 16:30:18","0.43404126","11.7868805","1.0016544","19.235428","25.72856","0.010684813","0.016723564","51985.48","0.99953204","920.2491","26.710146",""
"2025-07-24 16:30:19","0.4567795","11.786007","1.0541277","20.279898","27.126211","0.011352777","0.017632037","49329.2","0.9995327","920.25836","26.701199",""
"2025-07-24 16:30:20","0.45670485","11.785948","1.0539554","20.343506","27.211332","0.011393455","0.017687365","49167.086","0.9995327","920.2591","26.700674",""
"2025-07-24 16:30:21","0.4475284","11.785996","1.0327783","20.841225","27.87704","0.011712052","0.018120077","47997.547","0.99953294","920.2594","26.708828",""
"2025-07-24 16:30:22","0.44750357","11.785978","1.0327209","20.896894","27.951515","0.011747672","0.018168485","47861.848","0.99953294","920.2596","26.70913",""
"2025-07-24 16:30:23","0.44747874","11.785961","1.0326636","20.952564","28.025991","0.011783292","0.018216893","47726.145","0.999533","920.2598","26.709429",""
"2025-07-24 16:30:24","0.47121674","11.785812","1.0874441","21.724539","29.058691","0.012278122","0.01888815","46044.35","0.9995335","920.2339","26.709688",""
"2025-07-24 16:30:25","0.47240785","11.785805","1.0901928","21.783308","29.137306","0.012315783","0.01893925","45914.31","0.9995335","920.23236","26.709913",""
"2025-07-24 16:30:26","0.47359896","11.785797","1.0929415","21.84208","29.215923","0.012353444","0.018990349","45784.26","0.99953353","920.2308","26.710138",""
"2025-07-24 16:30:27","0.43254936","11.784596","0.9982095","22.817087","30.521032","0.012979626","0.019838672","43843.41","0.9995341","920.204","26.701183",""
"2025-07-24 16:30:28","0.43067276","11.78452","0.9938787","22.895374","30.62581","0.01302988","0.019906778","43683.766","0.99953413","920.2017","26.700653",""
"2025-07-24 16:30:29","0.46524972","11.784708","1.0736728","23.480822","31.408777","0.013405926","0.020415705","42600.01","0.9995345","920.2345","26.70038",""
"2025-07-24 16:30:30","0.46638608","11.784691","1.0762951","23.539993","31.48794","0.013443931","0.02046716","42487.27","0.9995345","920.2359","26.700153",""
"2025-07-24 16:30:31","0.46752247","11.784674","1.0789176","23.599165","31.567102","0.0134819355","0.020518616","42374.523","0.99953455","920.2373","26.699926",""
"2025-07-24 16:30:32","0.4348807","11.784229","1.0035887","24.398335","32.636475","0.013995985","0.021213708","40996.777","0.99953496","920.2384","26.708637",""
"2025-07-24 16:30:33","0.43374115","11.784206","1.0009589","24.461592","32.721107","0.01403666","0.021268722","40885.96","0.99953496","920.2393","26.709167",""
"2025-07-24 16:30:34","0.4326016","11.784184","0.9983291","24.524849","32.805744","0.0140773365","0.021323733","40775.145","0.999535","920.24023","26.709698",""
"2025-07-24 16:30:35","0.45007655","11.78393","1.0386561","25.39385","33.968388","0.014636723","0.022079453","39390.06","0.9995355","920.21344","26.701014",""
"2025-07-24 16:30:36","0.45026734","11.783903","1.0390964","25.466267","34.065277","0.014683329","0.022142433","39271.84","0.9995355","920.2119","26.700722",""
"2025-07-24 16:30:37","0.4444864","11.783512","1.025755","26.035406","34.826942","0.015050016","0.022637513","38416.96","0.9995359","920.2362","26.70039",""
"2025-07-24 16:30:38","0.44454557","11.783483","1.0258915","26.091097","34.901463","0.015085884","0.02268595","38331.45","0.9995359","920.2372","26.700167",""
"2025-07-24 16:30:39","0.44460472","11.783452","1.026028","26.146786","34.975983","0.015121753","0.022734389","38245.938","0.999536","920.2381","26.699945",""
"2025-07-24 16:30:40","0.4684656","11.783059","1.0810925","26.361103","35.263027","0.015259989","0.02292097","37936.207","0.9995361","920.23016","26.7",""
"2025-07-24 16:30:41","0.46974862","11.783026","1.0840533","26.388115","35.29919","0.015277402","0.022944475","37896.418","0.99953616","920.23035","26.7",""
"2025-07-24 16:30:42","0.4710316","11.782992","1.0870141","26.415125","35.335354","0.015294814","0.022967981","37856.633","0.99953616","920.2305","26.7",""
"2025-07-24 16:30:43","0.46305442","11.782992","1.0686046","26.742397","35.773144","0.015505707","0.023252543","37394.883","0.99953634","920.24756","26.7",""
"2025-07-24 16:30:44","0.46316817","11.782983","1.0688671","26.767868","35.807224","0.015522123","0.023274696","37358.715","0.99953634","920.2484","26.7",""
"2025-07-24 16:30:45","0.45328844","11.782827","1.0460672","26.983118","36.095306","0.015660923","0.02346195","37061.18","0.99953645","920.23206","26.691565",""
"2025-07-24 16:30:46","0.4524691","11.782818","1.0441766","27.004395","36.123775","0.01567464","0.023480454","37031.527","0.99953645","920.23145","26.69104",""
"2025-07-24 16:30:47","0.4516498","11.782808","1.0422858","27.025671","36.15225","0.015688356","0.02349896","37001.875","0.99953645","920.23083","26.690516",""
"2025-07-24 16:30:48","0.4642597","11.78217","1.0713859","26.999039","36.117207","0.01567146","0.023476185","37038.434","0.9995366","920.2303","26.707468",""
"2025-07-24 16:30:49","0.46477404","11.782127","1.0725727","27.002748","36.122208","0.015673868","0.023479436","37033.293","0.9995366","920.22986","26.70828",""
"2025-07-24 16:30:50","0.46528837","11.782084","1.0737596","27.006456","36.12721","0.015676277","0.023482686","37028.152","0.9995366","920.22943","26.709093",""
"2025-07-24 16:30:51","0.4837904","11.781448","1.1164573","26.999622","36.118652","0.015672136","0.023477126","37037.56","0.99953663","920.21216","26.700731",""
"2025-07-24 16:30:52","0.4852066","11.781395","1.1197257","26.998693","36.11746","0.01567156","0.02347635","37038.832","0.99953663","920.2111","26.700651",""
"2025-07-24 16:30:53","0.48030686","11.780911","1.1084183","26.96228","36.069195","0.015648296","0.023444977","37088.863","0.99953663","920.25275","26.700388",""
"2025-07-24 16:30:54","0.48042005","11.780867","1.1086794","26.959927","36.06609","0.015646799","0.023442958","37092.098","0.99953663","920.25494","26.700163",""
"2025-07-24 16:30:55","0.4805332","11.780822","1.1089406","26.957573","36.06298","0.015645301","0.023440938","37095.332","0.99953663","920.25714","26.699938",""
"2025-07-24 16:30:56","0.44917363","11.780582","1.0365714","26.824007","35.88452","0.015559312","0.023324938","37280.215","0.9995366","920.2325","26.69146",""
"2025-07-24 16:30:57","0.44715238","11.780556","1.0319068","26.815048","35.87256","0.015553549","0.023317166","37292.61","0.9995366","920.23206","26.690947",""
"2025-07-24 16:30:58","0.44513112","11.78053","1.0272424","26.806087","35.8606","0.015547786","0.023309391","37305","0.9995366","920.2316","26.690432",""
"2025-07-24 16:30:59","0.44221726","11.78029","1.020518","26.58272","35.561996","0.015403933","0.023115298","37618.895","0.9995365","920.23047","26.69907",""
"2025-07-24 16:31:00","0.44127238","11.78027","1.0183374","26.565857","35.539455","0.015393073","0.023100646","37642.523","0.9995365","920.2298","26.699385",""
"2025-07-24 16:31:01","0.47401893","11.779727","1.0939076","26.299809","35.18403","0.015221869","0.022869619","38024.156","0.9995364","920.2465","26.699625",""
"2025-07-24 16:31:02","0.4760079","11.779688","1.0984977","26.27795","35.154823","0.0152078","0.022850635","38055.36","0.9995364","920.2476","26.699854",""
"2025-07-24 16:31:03","0.47799692","11.779649","1.1030878","26.256092","35.125618","0.0151937315","0.02283165","38086.56","0.9995364","920.24866","26.700085",""
"2025-07-24 16:31:04","0.4456143","11.779481","1.0283575","26.18265","35.027515","0.015146485","0.022767885","38193.51","0.9995364","920.20624","26.691435",""
"2025-07-24 16:31:05","0.44448298","11.779457","1.0257466","26.171558","35.0127","0.015139348","0.022758255","38209.523","0.9995364","920.2041","26.690918",""
"2025-07-24 16:31:06","0.44335163","11.779433","1.0231358","26.160465","34.99788","0.015132211","0.022748623","38225.53","0.9995364","920.20197","26.6904",""
"2025-07-24 16:31:07","0.4577865","11.77976","1.0564477","26.029179","34.82195","0.0150475","0.02263427","38418.6","0.99953634","920.21857","26.699041",""
"2025-07-24 16:31:08","0.4578607","11.779776","1.056619","26.019299","34.80872","0.015041128","0.022625668","38433.098","0.99953634","920.2185","26.69935",""
"2025-07-24 16:31:09","0.48672715","11.779408","1.123235","25.822758","34.54611","0.014914683","0.022454971","38726.12","0.9995363","920.21893","26.69961",""
"2025-07-24 16:31:10","0.48888743","11.779393","1.1282203","25.80743","34.525616","0.014904816","0.022441652","38748.906","0.9995363","920.2194","26.699837",""
"2025-07-24 16:31:11","0.49104768","11.779379","1.1332057","25.792103","34.505123","0.014894949","0.022428332","38771.69","0.9995363","920.21985","26.700064",""
"2025-07-24 16:31:12","0.4613753","11.778734","1.0647298","25.5365","34.16374","0.014730601","0.022206431","39160.555","0.99953616","920.2283","26.7",""
"2025-07-24 16:31:13","0.46025655","11.778686","1.062148","25.515968","34.13631","0.014717397","0.022188604","39191.65","0.99953616","920.2288","26.7",""
"2025-07-24 16:31:14","0.4591378","11.778637","1.0595663","25.495436","34.108887","0.014704193","0.022170777","39222.742","0.99953616","920.2294","26.7",""
"2025-07-24 16:31:15","0.46250236","11.778635","1.067331","25.260534","33.79463","0.014552953","0.02196651","39588.234","0.99953604","920.2119","26.691233",""
"2025-07-24 16:31:16","0.46194524","11.778619","1.0660453","25.239859","33.766983","0.014539646","0.021948539","39620.176","0.99953604","920.2111","26.690708",""
"2025-07-24 16:31:17","0.4767688","11.77801","1.1002542","24.933386","33.357487","0.014342613","0.021682367","40108.54","0.9995359","920.22723","26.698784",""
"2025-07-24 16:31:18","0.47778338","11.777972","1.1025956","24.90893","33.3248","0.014326885","0.02166112","40147.3","0.9995359","920.22784","26.699078",""
"2025-07-24 16:31:19","0.47879797","11.777935","1.104937","24.884474","33.292114","0.014311157","0.021639874","40186.062","0.9995359","920.2284","26.699371",""
"2025-07-24 16:31:20","0.45028475","11.778153","1.0391364","24.55661","32.85329","0.014100095","0.02135464","40724.094","0.99953574","920.2376","26.691067",""
"2025-07-24 16:31:21","0.44889158","11.7781515","1.0359213","24.528976","32.816322","0.014082312","0.02133061","40769.09","0.9995357","920.2386","26.690758",""
"2025-07-24 16:31:22","0.44749838","11.77815","1.0327063","24.501343","32.779354","0.014064529","0.02130658","40814.09","0.9995357","920.23956","26.69045",""
"2025-07-24 16:31:23","0.45318857","11.777355","1.0458376","24.199436","32.376102","0.013870625","0.021044469","41324.812","0.99953556","920.23944","26.690243",""
"2025-07-24 16:31:24","0.4527926","11.777314","1.044924","24.172989","32.34075","0.013853625","0.02102149","41369.117","0.99953556","920.2397","26.690016",""
"2025-07-24 16:31:25","0.45750952","11.7772045","1.0558094","23.865692","31.92971","0.013656055","0.020754313","41903.25","0.99953544","920.2566","26.69",""
"2025-07-24 16:31:26","0.4579517","11.777179","1.0568298","23.83945","31.894623","0.013639187","0.020731505","41948.54","0.99953544","920.2577","26.69",""
"2025-07-24 16:31:27","0.45839387","11.777154","1.0578502","23.81321","31.859535","0.01362232","0.020708699","41993.83","0.99953544","920.2587","26.69",""
"2025-07-24 16:31:28","0.4657842","11.776462","1.0749052","23.684847","31.688362","0.013540056","0.020597436","42221.746","0.99953544","920.2419","26.698584",""
"2025-07-24 16:31:29","0.46635285","11.776417","1.0762175","23.6694","31.66773","0.01353014","0.020584024","42248.902","0.99953544","920.24133","26.699108",""
"2025-07-24 16:31:30","0.4669215","11.776373","1.0775298","23.653952","31.6471","0.013520224","0.020570615","42276.06","0.99953544","920.2407","26.699633",""
"2025-07-24 16:31:31","0.4529156","11.77597","1.045208","23.316774","31.196302","0.013303657","0.020277597","42889.086","0.9995353","920.1964","26.690996",""
"2025-07-24 16:31:32","0.45226672","11.7759285","1.0437106","23.293175","31.164762","0.013288504","0.020257097","42931.84","0.9995353","920.19336","26.690697",""
"2025-07-24 16:31:33","0.43791252","11.775136","1.010585","23.050137","30.840218","0.0131326355","0.020046141","43385.53","0.9995353","920.2169","26.681993",""
"2025-07-24 16:31:34","0.43668795","11.775078","1.0077589","23.02704","30.809362","0.013117815","0.020026086","43428.254","0.9995353","920.21735","26.681244",""
"2025-07-24 16:31:35","0.43546334","11.775019","1.0049329","23.003944","30.778505","0.013102995","0.020006029","43470.977","0.9995353","920.21783","26.680496",""
"2025-07-24 16:31:36","0.4710514","11.774929","1.0870606","22.91614","30.661097","0.013046625","0.019929715","43637.777","0.99953526","920.2016","26.697481",""
"2025-07-24 16:31:37","0.47287396","11.774903","1.0912666","22.904867","30.646036","0.013039392","0.019919924","43659.004","0.99953526","920.20123","26.698305",""
"2025-07-24 16:31:38","0.47469652","11.7748785","1.0954726","22.893597","30.630974","0.01303216","0.019910134","43680.234","0.99953526","920.2008","26.699131",""
"2025-07-24 16:31:39","0.4921125","11.774021","1.1356641","22.524755","30.138132","0.012795601","0.019589785","44397.47","0.99953514","920.209","26.699503",""
"2025-07-24 16:31:40","0.49405256","11.773968","1.1401414","22.500328","30.105492","0.012779933","0.01956857","44444.855","0.99953514","920.20905","26.699951",""
"2025-07-24 16:31:41","0.49599263","11.773913","1.1446185","22.475903","30.072851","0.012764266","0.019547353","44492.246","0.99953514","920.2091","26.700401",""
"2025-07-24 16:31:42","0.48315534","11.774471","1.1149937","22.329996","29.877205","0.012670406","0.019420184","44783.508","0.99953496","920.21844","26.691076",""
"2025-07-24 16:31:43","0.48287618","11.774482","1.1143495","22.31184","29.852905","0.012658746","0.01940439","44819.242","0.99953496","920.21924","26.690552",""
"2025-07-24 16:31:44","0.46559173","11.773888","1.0744616","22.028532","29.474287","0.012477141","0.019158287","45397.293","0.9995349","920.2109","26.698872",""
"2025-07-24 16:31:45","0.4642628","11.773865","1.0713948","22.007729","29.44647","0.012463798","0.019140206","45439.57","0.9995349","920.2106","26.699165",""
"2025-07-24 16:31:46","0.46293387","11.773842","1.068328","21.986925","29.418653","0.012450455","0.019122124","45481.848","0.9995349","920.21027","26.69946",""
"2025-07-24 16:31:47","0.46054813","11.77343","1.0628223","21.73601","29.083233","0.012289635","0.018904101","46008.152","0.99953485","920.21875","26.691004",""
"2025-07-24 16:31:48","0.45997456","11.773391","1.0614986","21.713806","29.053555","0.012275404","0.018884812","46054.305","0.99953485","920.219","26.690702",""
"2025-07-24 16:31:49","0.45940095","11.773351","1.060175","21.691605","29.023878","0.012261174","0.01886552","46100.46","0.99953485","920.2193","26.690401",""
"2025-07-24 16:31:50","0.4643018","11.772781","1.0714848","21.534555","28.814161","0.012160652","0.018729204","46437.598","0.9995348","920.24634","26.681236",""
"2025-07-24 16:31:51","0.4645151","11.7727375","1.071977","21.518593","28.792835","0.012150428","0.018715343","46471.523","0.9995348","920.24817","26.680481",""
"2025-07-24 16:31:52","0.45515266","11.772876","1.0503712","21.479677","28.740664","0.012125431","0.018681431","46555.797","0.9995347","920.23157","26.688889",""
"2025-07-24 16:31:53","0.45468843","11.772871","1.0492998","21.473335","28.73218","0.0121213645","0.018675916","46569.44","0.9995347","920.2312","26.689186",""
"2025-07-24 16:31:54","0.45422423","11.772865","1.0482286","21.466991","28.723696","0.012117299","0.018670402","46583.09","0.9995347","920.23083","26.689482",""
"2025-07-24 16:31:55","0.4724384","11.772643","1.090262","21.187628","28.35006","0.011938294","0.01842754","47198.605","0.9995346","920.23895","26.689747",""
"2025-07-24 16:31:56","0.47329506","11.772633","1.0922391","21.1698","28.32621","0.011926869","0.018412039","47237.848","0.9995346","920.239","26.689972",""
"2025-07-24 16:31:57","0.47415176","11.772622","1.0942161","21.15197","28.302362","0.0119154425","0.018396536","47277.086","0.9995346","920.2391","26.690197",""
"2025-07-24 16:31:58","0.475298","11.772057","1.0968615","20.932213","28.008718","0.0117748175","0.018205667","47774.402","0.99953455","920.2395","26.69",""
"2025-07-24 16:31:59","0.4758231","11.7720175","1.0980732","20.912142","27.98189","0.011761968","0.018188229","47819.383","0.99953455","920.23975","26.69",""
"2025-07-24 16:32:00","0.48001137","11.771617","1.1077389","20.763483","27.783258","0.0116668735","0.018059118","48162.35","0.99953455","920.23114","26.69",""
"2025-07-24 16:32:01","0.48029378","11.77158","1.1083906","20.74918","27.764145","0.011657721","0.018046694","48195.12","0.99953455","920.2306","26.69",""
"2025-07-24 16:32:02","0.4805762","11.771542","1.1090422","20.734875","27.745031","0.011648569","0.01803427","48227.89","0.99953455","920.2301","26.69",""
"2025-07-24 16:32:03","0.46751958","11.771061","1.078911","20.566757","27.520412","0.011541065","0.01788827","48622.855","0.9995345","920.20374","26.69",""
"2025-07-24 16:32:04","0.46683744","11.771022","1.0773368","20.55281","27.501781","0.011532147","0.01787616","48655.457","0.9995345","920.2019","26.69",""
"2025-07-24 16:32:05","0.46615532","11.770983","1.0757626","20.538866","27.483149","0.011523229","0.017864048","48688.055","0.9995345","920.2001","26.69",""
"2025-07-24 16:32:06","0.46662018","11.770821","1.0768354","20.4113","27.312569","0.011441614","0.017753169","48992.883","0.9995344","920.26263","26.69",""
"2025-07-24 16:32:07","0.4663145","11.770798","1.07613","20.399254","27.296463","0.011433907","0.0177427","49021.477","0.9995344","920.2656","26.69",""
"2025-07-24 16:32:08","0.4720278","11.7704115","1.0893149","20.254969","27.10366","0.011341679","0.01761738","49371.25","0.9995344","920.2417","26.69",""
"2025-07-24 16:32:09","0.47238684","11.770384","1.0901434","20.242981","27.087639","0.011334015","0.017606966","49400.195","0.9995344","920.2417","26.69",""
"2025-07-24 16:32:10","0.47274584","11.770355","1.090972","20.230993","27.071617","0.01132635","0.01759655","49429.14","0.9995344","920.2417","26.69",""
"2025-07-24 16:32:11","0.45923755","11.770199","1.0597985","20.128263","26.93426","0.011260664","0.017507268","49681.76","0.99953437","920.2405","26.69",""
"2025-07-24 16:32:12","0.45856905","11.770179","1.0582558","20.1184","26.921076","0.011254358","0.017498698","49705.883","0.99953437","920.2398","26.69",""
