"Date Time","Pressure (psi) (680530)","Temperature (°C) (680530)","Depth (ft) (680530)","Actual Conductivity (µS/cm)","Specific Conductivity (µS/cm) (680530)","Marked"
"2025-07-24 17:26:06","0.22925875","12.733692","0.5291264","27.260136","31.653175",""
"2025-07-24 17:26:07","0.2472173","12.749979","0.5705759","26.696024","30.986984",""
"2025-07-24 17:26:08","0.24681428","12.750852","0.5696458","26.68195","30.970043",""
"2025-07-24 17:26:09","0.24641126","12.751724","0.5687157","26.667877","30.953102",""
"2025-07-24 17:26:10","0.28815448","12.75911","0.6650594","26.635147","30.910048",""
"2025-07-24 17:26:11","0.29111013","12.759966","0.6718811","26.618986","30.890697",""
"2025-07-24 17:26:12","0.29406574","12.760822","0.6787028","26.602827","30.871347",""
"2025-07-24 17:26:13","0.29405534","12.763759","0.678679","26.634884","30.906546",""
"2025-07-24 17:26:14","0.29517204","12.76701","0.6812566","26.624079","30.89178",""
"2025-07-24 17:26:15","0.29519406","12.7672825","0.68130744","26.623785","30.891254",""
"2025-07-24 17:26:16","0.29473373","12.770496","0.6802452","26.73434","31.01732",""
"2025-07-24 17:26:17","0.29469705","12.770821","0.6801606","26.743736","31.028",""
"2025-07-24 17:26:18","0.29543057","12.774424","0.68185395","26.539165","30.7882",""
"2025-07-24 17:26:19","0.29547727","12.774822","0.6819617","26.525059","30.77156",""
"2025-07-24 17:26:20","0.2951003","12.777387","0.6810919","26.668722","30.936466",""
"2025-07-24 17:26:21","0.29509342","12.777726","0.68107605","26.673916","30.942259",""
"2025-07-24 17:26:22","0.29508653","12.778066","0.6810602","26.679111","30.948053",""
"2025-07-24 17:26:23","0.2956289","12.780021","0.68231213","26.605785","30.861658",""
"2025-07-24 17:26:24","0.2956565","12.780276","0.68237585","26.60541","30.861048",""
"2025-07-24 17:26:25","0.29453826","12.782433","0.6797951","26.6517","30.913263",""
"2025-07-24 17:26:26","0.29448715","12.782649","0.6796772","26.65234","30.913858",""
"2025-07-24 17:26:27","0.29443604","12.782866","0.67955923","26.65298","30.914454",""
"2025-07-24 17:26:28","0.2952806","12.784905","0.6815086","26.63598","30.893341",""
"2025-07-24 17:26:29","0.2953051","12.785094","0.68156517","26.63602","30.893257",""
"2025-07-24 17:26:30","0.2953296","12.785284","0.6816217","26.63606","30.893175",""
"2025-07-24 17:26:31","0.29523838","12.786522","0.68141127","26.630173","30.885498",""
"2025-07-24 17:26:32","0.29525438","12.786651","0.6814483","26.629324","30.884424",""
"2025-07-24 17:26:33","0.29365367","12.788815","0.677754","26.628397","30.88187",""
"2025-07-24 17:26:34","0.29355246","12.788977","0.6775204","26.62823","30.881563",""
"2025-07-24 17:26:35","0.29345125","12.78914","0.6772868","26.628061","30.881256",""
"2025-07-24 17:26:36","0.29533672","12.790579","0.6816387","26.620016","30.870945",""
"2025-07-24 17:26:37","0.29541257","12.79072","0.6818138","26.619503","30.87025",""
"2025-07-24 17:26:38","0.29548845","12.790861","0.6819889","26.618988","30.869558",""
"2025-07-24 17:26:39","0.29591325","12.792418","0.68296945","26.625376","30.8759",""
"2025-07-24 17:26:40","0.29598662","12.792548","0.6831388","26.625547","30.87601",""
"2025-07-24 17:26:41","0.29611045","12.794574","0.6834248","26.628986","30.878613",""
"2025-07-24 17:26:42","0.29612735","12.794737","0.68346375","26.629349","30.878923",""
"2025-07-24 17:26:43","0.29614422","12.794899","0.68350273","26.629713","30.879234",""
"2025-07-24 17:26:44","0.2955312","12.796636","0.6820881","26.635302","30.884525",""
"2025-07-24 17:26:45","0.29549712","12.796792","0.6820094","26.635725","30.88491",""
"2025-07-24 17:26:46","0.29546303","12.7969475","0.6819307","26.636148","30.885296",""
"2025-07-24 17:26:47","0.29635966","12.799149","0.6840003","26.662613","30.914474",""
"2025-07-24 17:26:48","0.2963976","12.799325","0.6840879","26.664331","30.91635",""
"2025-07-24 17:26:49","0.29630804","12.801064","0.6838814","26.63061","30.876059",""
"2025-07-24 17:26:50","0.29632372","12.801223","0.6839176","26.62914","30.874247",""
"2025-07-24 17:26:51","0.2963394","12.801383","0.68395376","26.62767","30.872433",""
"2025-07-24 17:26:52","0.29645082","12.802949","0.684211","26.637482","30.882734",""
"2025-07-24 17:26:53","0.29645503","12.803087","0.6842208","26.637218","30.882336",""
"2025-07-24 17:26:54","0.29645926","12.8032255","0.68423057","26.636955","30.881935",""
"2025-07-24 17:26:55","0.2968114","12.805099","0.68504345","26.65236","30.898518",""
"2025-07-24 17:26:56","0.29683518","12.80525","0.68509835","26.653511","30.899746",""
"2025-07-24 17:26:57","0.2962416","12.8073","0.6837286","26.642273","30.885315",""
"2025-07-24 17:26:58","0.29621246","12.807471","0.6836614","26.641907","30.884773",""
"2025-07-24 17:26:59","0.29618335","12.807643","0.68359417","26.64154","30.884232",""
"2025-07-24 17:27:00","0.2959332","12.8089075","0.6830169","26.653967","30.897772",""
"2025-07-24 17:27:01","0.2959026","12.809036","0.6829464","26.654427","30.898216",""
"2025-07-24 17:27:02","0.29587206","12.809164","0.6828759","26.654886","30.898663",""
"2025-07-24 17:27:03","0.2951102","12.810873","0.6811176","26.639378","30.879515",""
"2025-07-24 17:27:04","0.29505813","12.811009","0.68099743","26.638763","30.878712",""
"2025-07-24 17:27:05","0.29577208","12.81266","0.6826453","26.661436","30.903862",""
"2025-07-24 17:27:06","0.2957983","12.812803","0.68270594","26.66247","30.904963",""
"2025-07-24 17:27:07","0.29582453","12.812946","0.6827665","26.663506","30.906063",""
"2025-07-24 17:27:08","0.29608315","12.814443","0.68336344","26.632917","30.869589",""
"2025-07-24 17:27:09","0.29611713","12.814574","0.6834419","26.631634","30.868011",""
"2025-07-24 17:27:10","0.2961511","12.814707","0.6835203","26.630352","30.866434",""
"2025-07-24 17:27:11","0.29641992","12.816733","0.68414086","26.660116","30.899546",""
"2025-07-24 17:27:12","0.29644257","12.816893","0.68419313","26.661106","30.900583",""
"2025-07-24 17:27:13","0.2965641","12.8181925","0.68447375","26.666317","30.905733",""
"2025-07-24 17:27:14","0.2965781","12.81832","0.6845061","26.667347","30.90684",""
"2025-07-24 17:27:15","0.29696602","12.819586","0.68567413","26.757612","31.01007",""
"2025-07-24 17:27:16","0.2969958","12.8197","0.6857623","26.764109","31.017485",""
"2025-07-24 17:27:17","0.2965089","12.821666","0.68436855","26.53713","30.809698",""
"2025-07-24 17:27:18","0.29647654","12.821858","0.6842776","26.520033","30.79455",""
"2025-07-24 17:27:19","0.2960564","12.822628","0.6833052","26.661871","30.901636",""
"2025-07-24 17:27:20","0.2960029","12.822757","0.68317115","26.665516","30.903006",""
"2025-07-24 17:27:21","0.29594937","12.8228855","0.6830371","26.669163","30.904373",""
"2025-07-24 17:27:22","0.296281","12.823804","0.6838209","26.647818","30.879255",""
"2025-07-24 17:27:23","0.2962825","12.823896","0.6838244","26.651447","30.881315",""
"2025-07-24 17:27:24","0.29628402","12.823989","0.68382794","26.655077","30.883375",""
"2025-07-24 17:27:25","0.29579183","12.825371","0.682692","26.657557","30.889738",""
"2025-07-24 17:27:26","0.29576752","12.825484","0.6826359","26.657686","30.889816",""
"2025-07-24 17:27:27","0.29562274","12.826667","0.6823019","26.649277","30.879316",""
"2025-07-24 17:27:28","0.2956014","12.826774","0.68225265","26.649073","30.879013",""
"2025-07-24 17:27:29","0.2955801","12.82688","0.6822034","26.648869","30.87871",""
"2025-07-24 17:27:30","0.29534546","12.82798","0.681662","26.646526","30.874567",""
"2025-07-24 17:27:31","0.29532772","12.828076","0.6816211","26.646168","30.874046",""
"2025-07-24 17:27:32","0.29531","12.828173","0.6815802","26.64581","30.873526",""
"2025-07-24 17:27:33","0.29581195","12.830285","0.6827389","26.652456","30.880465",""
"2025-07-24 17:27:34","0.2958357","12.83044","0.6827937","26.65279","30.880772",""
"2025-07-24 17:27:35","0.29623345","12.831577","0.68371177","33.28606","38.564167",""
"2025-07-24 17:27:36","0.29626992","12.831697","0.6837959","33.698708","39.04212",""
"2025-07-24 17:27:37","0.29630637","12.831818","0.6838801","34.11135","39.520077",""
"2025-07-24 17:27:38","0.29604152","12.834225","0.68326676","29.03935","33.632175",""
"2025-07-24 17:27:39","0.2960353","12.834399","0.6832523","28.89908","33.46891",""
"2025-07-24 17:27:40","0.29602906","12.834573","0.6832378","28.75881","33.30565",""
"2025-07-24 17:27:41","0.2671567","12.850789","0.6166029","28.762716","33.297142",""
"2025-07-24 17:27:42","0.26545095","12.851806","0.61266613","28.63711","33.150555",""
"2025-07-24 17:27:43","0.23338705","12.8694315","0.53866315","28.664722","33.17173",""
"2025-07-24 17:27:44","0.23072024","12.870905","0.53250825","28.671217","33.178284",""
"2025-07-24 17:27:45","0.22805342","12.872378","0.52635336","28.677711","33.184837",""
"2025-07-24 17:27:46","0.23944965","12.886948","0.5526571","28.678814","33.18259",""
"2025-07-24 17:27:47","0.23935442","12.888279","0.5524374","28.679781","33.183228",""
"2025-07-24 17:27:48","0.23925918","12.889609","0.5522177","28.680748","33.183865",""
"2025-07-24 17:27:49","0.28895485","12.894078","0.6669172","28.679691","33.18153",""
"2025-07-24 17:27:50","0.29219434","12.894731","0.6743941","28.679693","33.18137",""
"2025-07-24 17:27:51","0.2953923","12.896546","0.6817753","28.691595","33.193874",""
"2025-07-24 17:27:52","0.29673988","12.896769","0.68488556","28.692324","33.194607",""
"2025-07-24 17:27:53","0.29808745","12.896991","0.6879958","28.693052","33.195343",""
"2025-07-24 17:27:54","0.29838526","12.898689","0.68868333","28.681929","33.18077",""
"2025-07-24 17:27:55","0.2984638","12.898836","0.68886465","28.681557","33.180202",""
"2025-07-24 17:27:56","0.29854235","12.898983","0.68904597","28.681185","33.179638",""
"2025-07-24 17:27:57","0.29660806","12.901343","0.6845817","28.686895","33.184494",""
"2025-07-24 17:27:58","0.29650864","12.901529","0.6843523","28.686968","33.184425",""
"2025-07-24 17:27:59","0.2975534","12.903888","0.68676376","28.681578","33.176643",""
"2025-07-24 17:28:00","0.2975725","12.90409","0.68680793","28.681389","33.176285",""
"2025-07-24 17:28:01","0.29759163","12.904292","0.68685204","28.6812","33.17593",""
"2025-07-24 17:28:02","0.2967579","12.906403","0.68492794","28.689728","33.184124",""
"2025-07-24 17:28:03","0.29673392","12.9065895","0.6848726","28.69011","33.184425",""
"2025-07-24 17:28:04","0.29670992","12.906776","0.68481725","28.690493","33.184727",""
"2025-07-24 17:28:05","0.29580662","12.909062","0.6827326","28.691616","33.18419",""
"2025-07-24 17:28:06","0.2957315","12.909254","0.68255925","28.691898","33.184364",""
"2025-07-24 17:28:07","0.29617137","12.911749","0.68357474","28.69678","33.188446",""
"2025-07-24 17:28:08","0.29617834","12.911958","0.6835908","28.697104","33.18868",""
"2025-07-24 17:28:09","0.29618528","12.912167","0.6836069","28.697428","33.188915",""
"2025-07-24 17:28:10","0.2970768","12.91429","0.6856647","28.69557","33.18477",""
"2025-07-24 17:28:11","0.29714262","12.914481","0.68581665","28.695578","33.18462",""
"2025-07-24 17:28:12","0.29720846","12.914673","0.68596864","28.695587","33.18447",""
"2025-07-24 17:28:13","0.29810995","12.917405","0.6880495","28.709763","33.1993",""
"2025-07-24 17:28:14","0.29818642","12.9176235","0.68822604","28.710564","33.200085",""
"2025-07-24 17:28:15","0.29772818","12.919768","0.6851867","28.794834","33.29641",""
"2025-07-24 17:28:16","0.29660353","12.922555","0.6843422","28.831354","33.336887",""
"2025-07-24 17:28:17","0.29649013","12.922829","0.6842077","28.835941","33.342022",""
"2025-07-24 17:28:18","0.29637673","12.923102","0.6840732","28.840527","33.347153",""
"2025-07-24 17:28:19","0.29663706","12.925321","0.684651","28.775","33.27069",""
"2025-07-24 17:28:20","0.29661632","12.925593","0.68468034","28.77053","33.265408",""
"2025-07-24 17:28:21","0.29659557","12.925866","0.6847096","28.766062","33.260124",""
"2025-07-24 17:28:22","0.2969175","12.927617","0.68529826","28.682354","33.161964",""
"2025-07-24 17:28:23","0.29694244","12.92782","0.68535584","28.6748","33.153114",""
"2025-07-24 17:28:24","0.29607695","12.9299135","0.6833584","28.723013","33.20728",""
"2025-07-24 17:28:25","0.2960299","12.9300995","0.6832498","28.723782","33.20803",""
"2025-07-24 17:28:26","0.29598284","12.930286","0.6831412","28.724548","33.208782",""
"2025-07-24 17:28:27","0.29633644","12.933085","0.6839575","28.705914","33.18519",""
"2025-07-24 17:28:28","0.2963364","12.9333105","0.6839575","28.705954","33.18507",""
"2025-07-24 17:28:29","0.2963364","12.933536","0.6839575","28.705992","33.184948",""
"2025-07-24 17:28:30","0.29648724","12.936061","0.6843059","28.689997","33.164608",""
"2025-07-24 17:28:31","0.296505","12.936284","0.68434685","28.688568","33.162792",""
"2025-07-24 17:28:32","0.2965105","12.939017","0.6843598","28.71379","33.189945",""
"2025-07-24 17:28:33","0.2965139","12.939246","0.6843676","28.715012","33.19119",""
"2025-07-24 17:28:34","0.29651725","12.939475","0.6843754","28.716234","33.192436",""
"2025-07-24 17:28:35","0.29651642","12.941535","0.6843737","28.687765","33.15802",""
"2025-07-24 17:28:36","0.29651642","12.941729","0.68437374","28.686665","33.156605",""
"2025-07-24 17:28:37","0.29651642","12.941921","0.68437374","28.685562","33.15519",""
"2025-07-24 17:28:38","0.29549587","12.944574","0.68201846","28.703465","33.17394",""
"2025-07-24 17:28:39","0.29543483","12.944787","0.6818776","28.703815","33.174187",""
"2025-07-24 17:28:40","0.29588175","12.946627","0.68290925","28.692837","33.160152",""
"2025-07-24 17:28:41","0.2958857","12.946804","0.6829185","28.692593","33.15974",""
"2025-07-24 17:28:42","0.2958897","12.94698","0.68292767","28.692348","33.15933",""
"2025-07-24 17:28:43","0.29579237","12.949","0.68270314","28.728931","33.200127",""
"2025-07-24 17:28:44","0.29579818","12.949168","0.6827166","28.73088","33.20226",""
"2025-07-24 17:28:45","0.29580402","12.949336","0.6827301","28.73283","33.204388",""
"2025-07-24 17:28:46","0.2946702","12.950907","0.6801134","28.689617","33.1533",""
"2025-07-24 17:28:47","0.2946003","12.951052","0.679952","28.687977","33.1513",""
"2025-07-24 17:28:48","0.2945304","12.951198","0.67979074","28.686337","33.1493",""
"2025-07-24 17:28:49","0.2955562","12.953863","0.6821584","28.724562","33.191517",""
"2025-07-24 17:28:50","0.2955876","12.954061","0.68223095","28.725739","33.192734",""
"2025-07-24 17:28:51","0.29562196","12.955604","0.6823104","28.69935","33.16111",""
"2025-07-24 17:28:52","0.2956477","12.955762","0.6823699","28.698622","33.160152",""
"2025-07-24 17:28:53","0.29567346","12.95592","0.6824293","28.697893","33.159195",""
"2025-07-24 17:28:54","0.2951368","12.957699","0.6811909","28.709183","33.170937",""
"2025-07-24 17:28:55","0.29510537","12.957846","0.6811183","28.709175","33.170822",""
"2025-07-24 17:28:56","0.29507393","12.957992","0.6810458","28.70917","33.170708",""
"2025-07-24 17:28:57","0.2957229","12.95988","0.6825438","28.728397","33.19154",""
"2025-07-24 17:28:58","0.29574773","12.960039","0.6826011","28.729797","33.19304",""
"2025-07-24 17:28:59","0.2958833","12.961686","0.682914","28.720835","33.18148",""
"2025-07-24 17:29:00","0.2959068","12.961833","0.6829683","28.720728","33.18125",""
"2025-07-24 17:29:01","0.29593033","12.96198","0.68302256","28.72062","33.18102",""
"2025-07-24 17:29:02","0.24770698","12.970213","0.571721","29.687925","34.29229",""
"2025-07-24 17:29:03","0.24481547","12.97075","0.56504726","29.745773","34.358715",""
"2025-07-24 17:29:04","0.24192396","12.971286","0.5583735","29.80362","34.425137",""
"2025-07-24 17:29:05","0.2407284","12.995114","0.5556153","31.691261","36.58609",""
"2025-07-24 17:29:06","0.2394279","12.99672","0.55261374","31.82637","36.740856",""
"2025-07-24 17:29:07","0.2871007","13.005243","0.6626465","30.80484","35.55498",""
"2025-07-24 17:29:08","0.2900151","13.006326","0.6693732","30.785545","35.531876",""
"2025-07-24 17:29:09","0.29292953","13.007407","0.67609996","30.766253","35.50877",""
"2025-07-24 17:29:10","0.29182512","13.009417","0.6735511","30.755913","35.49525",""
"2025-07-24 17:29:11","0.29297984","13.009755","0.6762163","30.728975","35.46389",""
"2025-07-24 17:29:12","0.29413456","13.010094","0.6788815","30.702036","35.43253",""
"2025-07-24 17:29:13","0.295427","13.012216","0.6818646","30.709211","35.43916",""
"2025-07-24 17:29:14","0.29495797","13.014147","0.6807823","30.591774","35.30213",""
"2025-07-24 17:29:15","0.29498017","13.014318","0.68083364","30.583603","35.29257",""
"2025-07-24 17:29:16","0.29590628","13.016612","0.6829713","30.53037","35.22936",""
"2025-07-24 17:29:17","0.29596937","13.016839","0.683117","30.523592","35.221363",""
"2025-07-24 17:29:18","0.29547766","13.019644","0.6819823","30.574265","35.27765",""
"2025-07-24 17:29:19","0.2954674","13.019953","0.6819587","30.577713","35.281387",""
"2025-07-24 17:29:20","0.2956804","13.022177","0.6824505","30.716957","35.440315",""
"2025-07-24 17:29:21","0.29568186","13.022462","0.6824539","30.73087","35.456142",""
"2025-07-24 17:29:22","0.29568335","13.022747","0.68245727","30.744781","35.471973",""
"2025-07-24 17:29:23","0.2954594","13.024531","0.6819405","30.699703","35.41857",""
"2025-07-24 17:29:24","0.29545152","13.02475","0.6819223","30.70223","35.421318",""
"2025-07-24 17:29:25","0.2946763","13.027007","0.6801333","30.719845","35.439877",""
"2025-07-24 17:29:26","0.2946177","13.027224","0.6799981","30.720385","35.44033",""
"2025-07-24 17:29:27","0.29455915","13.02744","0.6798629","30.720922","35.44078",""
"2025-07-24 17:29:28","0.29493165","13.029376","0.68072283","30.709698","35.426323",""
"2025-07-24 17:29:29","0.2949316","13.029565","0.6807228","30.709646","35.426117",""
"2025-07-24 17:29:30","0.29493153","13.029754","0.68072265","30.709595","35.425907",""
"2025-07-24 17:29:31","0.29459134","13.032142","0.67993766","30.682428","35.392704",""
"2025-07-24 17:29:32","0.294579","13.032338","0.67990917","30.680557","35.390392",""
"2025-07-24 17:29:33","0.29580674","13.034104","0.6827431","30.69363","35.404095",""
"2025-07-24 17:29:34","0.29587498","13.034271","0.68290055","30.693842","35.40421",""
"2025-07-24 17:29:35","0.2959432","13.034438","0.6830581","30.694054","35.404324",""
"2025-07-24 17:29:36","0.295069","13.037161","0.68104064","30.685614","35.392464",""
"2025-07-24 17:29:37","0.29504764","13.037371","0.6809913","30.68545","35.392113",""
"2025-07-24 17:29:38","0.29502624","13.03758","0.68094194","30.685284","35.391758",""
"2025-07-24 17:29:39","0.2944966","13.040023","0.6797197","30.712877","35.421677",""
"2025-07-24 17:29:40","0.29444367","13.040238","0.67959756","30.714308","35.42316",""
"2025-07-24 17:29:41","0.29467088","13.042554","0.68012214","30.71581","35.423088",""
"2025-07-24 17:29:42","0.29467288","13.042752","0.6801268","30.716564","35.4238",""
"2025-07-24 17:29:43","0.2946749","13.04295","0.6801315","30.717316","35.424515",""
"2025-07-24 17:29:44","0.29504558","13.045022","0.6809872","30.695642","35.397903",""
"2025-07-24 17:29:45","0.29507396","13.045204","0.6810527","30.694338","35.396255",""
"2025-07-24 17:29:46","0.29510233","13.045386","0.68111813","30.693033","35.394608",""
"2025-07-24 17:29:47","0.29168937","13.0478","0.673241","30.687683","35.38656",""
"2025-07-24 17:29:48","0.29149637","13.0479965","0.6727956","30.686811","35.385403",""
"2025-07-24 17:29:49","0.23209177","13.066335","0.53568655","30.742321","35.435093",""
"2025-07-24 17:29:50","0.22836454","13.067516","0.5270839","30.745613","35.437965",""
"2025-07-24 17:29:51","0.22463731","13.068699","0.51848125","30.748903","35.440838",""
"2025-07-24 17:29:52","0.2886301","13.075232","0.66618234","30.748775","35.435596",""
"2025-07-24 17:29:53","0.2912812","13.076086","0.67230135","30.750101","35.43646",""
"2025-07-24 17:29:54","0.2939323","13.07694","0.67842036","30.751429","35.437325",""
"2025-07-24 17:29:55","0.29515526","13.08059","0.6812434","30.7476","35.43006",""
"2025-07-24 17:29:56","0.29699022","13.080985","0.68547875","30.74736","35.429478",""
"2025-07-24 17:29:57","0.2960791","13.082896","0.68337595","30.743273","35.42328",""
"2025-07-24 17:29:58","0.29606187","13.08311","0.68333614","30.742947","35.422737",""
"2025-07-24 17:29:59","0.29604462","13.083323","0.6832964","30.742622","35.422195",""
"2025-07-24 17:30:00","0.2955352","13.08608","0.6821209","30.774979","35.45733",""
"2025-07-24 17:30:01","0.29549286","13.086291","0.6820231","30.776798","35.45926",""
"2025-07-24 17:30:02","0.29545048","13.086503","0.68192536","30.77862","35.461193",""
"2025-07-24 17:30:03","0.2977025","13.088324","0.68712336","30.743872","35.41974",""
"2025-07-24 17:30:04","0.29782403","13.0885","0.6874039","30.742586","35.41812",""
"2025-07-24 17:30:05","0.29736298","13.0914955","0.68634003","30.772964","35.450783",""
"2025-07-24 17:30:06","0.2973847","13.091728","0.6863902","30.774101","35.451912",""
"2025-07-24 17:30:07","0.29740644","13.091961","0.68644035","30.775238","35.45304",""
"2025-07-24 17:30:08","0.2951991","13.094381","0.6813458","30.79133","35.46969",""
"2025-07-24 17:30:09","0.29505095","13.094606","0.68100387","30.793144","35.471603",""
"2025-07-24 17:30:10","0.29490277","13.094832","0.6806619","30.794956","35.473515",""
"2025-07-24 17:30:11","0.2957837","13.097376","0.6826953","30.954824","35.65567",""
"2025-07-24 17:30:12","0.2957795","13.097591","0.6826856","30.96472","35.666897",""
"2025-07-24 17:30:13","0.2209851","13.108371","0.5100538","32.099804","36.965527",""
"2025-07-24 17:30:14","0.2163166","13.109105","0.49927852","32.174652","37.05114",""
"2025-07-24 17:30:15","0.24594437","13.115983","0.48793995","32.456085","37.36641",""
"2025-07-24 17:30:16","0.24638008","13.116703","0.48329967","32.500866","37.41717",""
"2025-07-24 17:30:17","0.29163465","13.124659","0.6666733","32.589363","37.483437",""
"2025-07-24 17:30:18","0.29649577","13.125461","0.6827077","32.599266","37.49162",""
"2025-07-24 17:30:19","0.29551533","13.126468","0.6811752","32.703335","37.64164",""
"2025-07-24 17:30:20","0.29697233","13.126801","0.6876385","32.71344","37.6546",""
"2025-07-24 17:30:21","0.29842934","13.127133","0.69410187","32.723545","37.667557",""
"2025-07-24 17:30:22","0.297028","13.127869","0.68556947","32.651867","37.58363",""
"2025-07-24 17:30:23","0.29702792","13.127974","0.6855693","32.651745","37.584515",""
"2025-07-24 17:30:24","0.29702786","13.128078","0.6855691","32.651623","37.5854",""
"2025-07-24 17:30:25","0.29719704","13.129837","0.68595976","32.674763","37.608772",""
"2025-07-24 17:30:26","0.2972295","13.129977","0.68603474","32.675014","37.608967",""
"2025-07-24 17:30:27","0.29636392","13.131174","0.6840369","32.65768","37.58724",""
"2025-07-24 17:30:28","0.29631004","13.13129","0.6839126","32.65734","37.58671",""
"2025-07-24 17:30:29","0.29625618","13.131407","0.6837883","32.657","37.58619",""
"2025-07-24 17:30:30","0.29723328","13.133566","0.6860437","32.6775","37.608223",""
"2025-07-24 17:30:31","0.29727048","13.133726","0.6861295","32.678295","37.608994",""
"2025-07-24 17:30:32","0.29730767","13.133886","0.68621534","32.679085","37.609768",""
"2025-07-24 17:30:33","0.29772985","13.1357975","0.68718994","32.679546","37.609264",""
"2025-07-24 17:30:34","0.2977793","13.135967","0.6873041","32.680084","37.60978",""
"2025-07-24 17:30:35","0.29668474","13.137238","0.6847779","32.68362","37.61206",""
"2025-07-24 17:30:36","0.29662582","13.137362","0.68464196","32.683834","37.612167",""
"2025-07-24 17:30:37","0.29656693","13.137485","0.684506","32.684044","37.612278",""
"2025-07-24 17:30:38","0.29739824","13.139649","0.68642503","32.664215","37.587784",""
"2025-07-24 17:30:39","0.29742074","13.1398115","0.68647695","32.663105","37.586357",""
"2025-07-24 17:30:40","0.29744324","13.139974","0.6865289","32.66199","37.584934",""
"2025-07-24 17:30:41","0.29583344","13.142033","0.68281347","32.68478","37.60913",""
"2025-07-24 17:30:42","0.29575682","13.142211","0.6826367","32.68566","37.609978",""
"2025-07-24 17:30:43","0.29643112","13.14463","0.68419325","32.683086","37.605953",""
"2025-07-24 17:30:44","0.29643387","13.14483","0.68419963","32.68348","37.606297",""
"2025-07-24 17:30:45","0.29643664","13.145028","0.68420595","32.683872","37.606636",""
"2025-07-24 17:30:46","0.29560712","13.14629","0.68229145","32.665005","37.583572",""
"2025-07-24 17:30:47","0.29557395","13.146427","0.682215","32.66378","37.582058",""
"2025-07-24 17:30:48","0.29554078","13.1465645","0.68213844","32.66256","37.580544",""
"2025-07-24 17:30:49","0.29601428","13.148202","0.6832314","32.69647","37.618202",""
"2025-07-24 17:30:50","0.29602143","13.148334","0.6832479","32.69802","37.619873",""
"2025-07-24 17:30:51","0.29603755","13.149969","0.68328524","32.691326","37.610622",""
"2025-07-24 17:30:52","0.29605025","13.150109","0.6833146","32.691708","37.610935",""
"2025-07-24 17:30:53","0.29606298","13.1502495","0.68334395","32.692093","37.61125",""
"2025-07-24 17:30:54","0.295694","13.152121","0.68249255","32.667187","37.581364",""
"2025-07-24 17:30:55","0.2956717","13.152275","0.6824411","32.665485","37.579292",""
"2025-07-24 17:30:56","0.29564938","13.15243","0.6823896","32.663784","37.57722",""
"2025-07-24 17:30:57","0.29527763","13.1538725","0.6815316","32.671494","37.584534",""
"2025-07-24 17:30:58","0.29524705","13.154003","0.68146104","32.671295","37.584187",""
"2025-07-24 17:30:59","0.29571676","13.156001","0.6825454","32.66828","37.57941",""
"2025-07-24 17:31:00","0.29574051","13.156161","0.6826002","32.668255","37.579258",""
"2025-07-24 17:31:01","0.29576424","13.1563225","0.682655","32.668224","37.579105",""
"2025-07-24 17:31:02","0.2963809","13.157828","0.68407845","32.67371","37.583866",""
"2025-07-24 17:31:03","0.2964326","13.157972","0.6841978","32.673954","37.584023",""
"2025-07-24 17:31:04","0.29648432","13.158117","0.6843172","32.6742","37.584175",""
"2025-07-24 17:31:05","0.29622295","13.1599655","0.6837141","32.668793","37.576553",""
"2025-07-24 17:31:06","0.29622382","13.160116","0.68371606","32.668606","37.576214",""
"2025-07-24 17:31:07","0.29621533","13.161828","0.6836966","32.693134","37.602695",""
"2025-07-24 17:31:08","0.29620877","13.161978","0.6836815","32.69452","37.604153",""
"2025-07-24 17:31:09","0.2962022","13.1621275","0.6836664","32.695908","37.605606",""
"2025-07-24 17:31:10","0.29507625","13.1642475","0.68106776","32.66789","37.572197",""
"2025-07-24 17:31:11","0.29500675","13.16442","0.68090737","32.66677","37.570793",""
"2025-07-24 17:31:12","0.29493725","13.164592","0.680747","32.66565","37.569393",""
"2025-07-24 17:31:13","0.29771674","13.16596","0.68716246","32.670254","37.57305",""
"2025-07-24 17:31:14","0.29784685","13.166094","0.6874628","32.66979","37.57239",""
"2025-07-24 17:31:15","0.29611108","13.169623","0.6857191","32.79627","37.716545",""
"2025-07-24 17:31:16","0.29605424","13.169885","0.6857374","32.804745","37.726177",""
"2025-07-24 17:31:17","0.2957275","13.170981","0.6827063","32.810936","37.731743",""
"2025-07-24 17:31:18","0.29565188","13.171146","0.6823926","32.814255","37.73541",""
"2025-07-24 17:31:19","0.29589695","13.172816","0.6829731","32.53171","37.409874",""
"2025-07-24 17:31:20","0.29590845","13.1729765","0.6829125","32.508953","37.3836",""
"2025-07-24 17:31:21","0.29591995","13.173136","0.682852","32.48619","37.357327",""
"2025-07-24 17:31:22","0.2980611","13.1745","0.687958","32.71439","37.618614",""
"2025-07-24 17:31:23","0.2981944","13.174646","0.68826574","32.716793","37.62128",""
"2025-07-24 17:31:24","0.2983277","13.174791","0.6885734","32.719193","37.623947",""
"2025-07-24 17:31:25","0.29612103","13.176801","0.6834803","32.67096","37.56678",""
"2025-07-24 17:31:26","0.2960367","13.176966","0.68328565","32.671722","37.56752",""
"2025-07-24 17:31:27","0.2957672","13.178818","0.6826638","32.70205","37.60086",""
"2025-07-24 17:31:28","0.29569384","13.178981","0.68249446","32.701992","37.600662",""
